YEAR,MONTH,VEGETABLE NAME,PRICE,UNITS,SHOPPING MALL PRICE
2022,September,Curry Leaves,28,1kg,34 - 46
2022,September,Dill Leaves,14,1kg,17 - 23
2022,September,Drumsticks,40,1kg,48 - 66
2022,September,Brinjal,27,1kg,32 - 45
2022,September,Brinjal (Big),29,1kg,35 - 48
2022,September,Elephant Yam,25,1kg,30 - 41
2022,September,Fenugreek Leaves,8,1kg,Oct-13
2022,September,French Beans,50,1kg,60 - 83
2022,September,Garlic,72,1kg,86 - 119
2022,September,Ginger,40,1kg,48 - 66
2022,September,Onion Green,43,1kg,52 - 71
2022,September,Green Peas,79,1kg,95 - 130
2022,September,Ivy Gourd,27,1kg,32 - 45
2022,September,Lemon (Lime),53,1kg,64 - 87
2022,September,Mango Raw,86,1kg,103 - 142
2022,September,Mint Leaves,6,1kg,07-Oct
2022,September,Mushroom,78,1kg,94 - 129
2022,September,Mustard Leaves,13,1kg,16 - 21
2022,September,Ladies Finger,20,1kg,24 - 33
2022,September,Pumpkin,20,1kg,24 - 33
2022,September,Radish,28,1kg,34 - 46
2022,September,Ridge Gourd,29,1kg,35 - 48
2022,September,Shallot (Pearl Onion),34,1kg,41 - 56
2022,September,Snake Gourd,27,1kg,32 - 45
2022,September,Sorrel Leaves,10,1kg,Dec-17
2022,September,Spinach,12,1kg,14 - 20
2022,September,Sweet Potato,38,1kg,46 - 63
2022,September,Onion Big,28,1kg,34 - 46
2022,September,Onion Small,32,1kg,38 - 53
2022,September,Tomato,33,1kg,40 - 54
2022,September,Green Chilli,35,1kg,42 - 58
2022,September,Beetroot,35,1kg,42 - 58
2022,September,Potato,33,1kg,40 - 54
2022,September,Raw Banana (Plantain),10,1kg,Dec-17
2022,September,Amaranth Leaves,10,1kg,Dec-17
2022,September,Amla,50,1kg,60 - 83
2022,September,Ash gourd,26,1kg,31 - 43
2022,September,Baby Corn,64,1kg,77 - 106
2022,September,Banana Flower,18,1kg,22 - 30
2022,September,Capsicum,34,1kg,41 - 56
2022,September,Bitter Gourd,39,1kg,47 - 64
2022,September,Bottle Gourd,26,1kg,31 - 43
2022,September,Butter Beans,72,1kg,86 - 119
2022,September,Broad Beans,45,1kg,54 - 74
2022,September,Cabbage,21,1kg,25 - 35
2022,September,Carrot,43,1kg,52 - 71
2022,September,Cauliflower,26,1kg,31 - 43
2022,September,Cluster beans,35,1kg,42 - 58
2022,September,Coconut,32,1kg,38 - 53
2022,September,Colocasia Leaves,14,1kg,17 - 23
2022,September,Colocasia,22,1kg,26 - 36
2022,September,Coriander Leaves,8,1kg,Oct-13
2022,September,Corn,26,1kg,31 - 43
2022,September,Cucumber,20,1kg,24 - 33
2022,September,Curry Leaves,28,1kg,34 - 46
2022,September,Dill Leaves,14,1kg,17 - 23
2022,September,Drumsticks,40,1kg,48 - 66
2022,September,Brinjal,27,1kg,32 - 45
2022,September,Brinjal (Big),29,1kg,35 - 48
2022,September,Elephant Yam,25,1kg,30 - 41
2022,September,Fenugreek Leaves,8,1kg,Oct-13
2022,September,French Beans,50,1kg,60 - 83
2022,September,Garlic,72,1kg,86 - 119
2022,September,Ginger,40,1kg,48 - 66
2022,September,Onion Green,43,1kg,52 - 71
2022,September,Green Peas,79,1kg,95 - 130
2022,September,Ivy Gourd,27,1kg,32 - 45
2022,September,Lemon (Lime),53,1kg,64 - 87
2022,September,Mango Raw,86,1kg,103 - 142
2022,September,Mint Leaves,6,1kg,07-Oct
2022,September,Mushroom,78,1kg,94 - 129
2022,September,Mustard Leaves,13,1kg,16 - 21
2022,September,Ladies Finger,20,1kg,24 - 33
2022,September,Pumpkin,20,1kg,24 - 33
2022,September,Radish,28,1kg,34 - 46
2022,September,Ridge Gourd,29,1kg,35 - 48
2022,September,Shallot (Pearl Onion),34,1kg,41 - 56
2022,September,Snake Gourd,27,1kg,32 - 45
2022,September,Sorrel Leaves,10,1kg,Dec-17
2022,September,Spinach,12,1kg,14 - 20
2022,September,Sweet Potato,38,1kg,46 - 63
2022,September,Onion Big,23,1kg,28 - 38
2022,September,Onion Small,27,1kg,32 - 45
2022,September,Tomato,36,1kg,43 - 59
2022,September,Green Chilli,36,1kg,43 - 59
2022,September,Beetroot,35,1kg,42 - 58
2022,September,Potato,31,1kg,37 - 51
2022,September,Raw Banana (Plantain),7,1kg,08-Dec
2022,September,Amaranth Leaves,10,1kg,Dec-17
2022,September,Amla,50,1kg,60 - 83
2022,September,Ash gourd,22,1kg,26 - 36
2022,September,Baby Corn,70,1kg,84 - 116
2022,September,Banana Flower,13,1kg,16 - 21
2022,September,Capsicum,44,1kg,53 - 73
2022,September,Bitter Gourd,30,1kg,36 - 50
2022,September,Bottle Gourd,23,1kg,28 - 38
2022,September,Butter Beans,77,1kg,92 - 127
2022,September,Broad Beans,29,1kg,35 - 48
2022,September,Cabbage,17,1kg,20 - 28
2022,September,Carrot,72,1kg,86 - 119
2022,September,Cauliflower,40,1kg,48 - 66
2022,September,Cluster beans,76,1kg,91 - 125
2022,September,Coconut,33,1kg,40 - 54
2022,September,Colocasia Leaves,10,1kg,Dec-17
2022,September,Colocasia,23,1kg,28 - 38
2022,September,Coriander Leaves,10,1kg,Dec-17
2022,September,Corn,23,1kg,28 - 38
2022,September,Cucumber,21,1kg,25 - 35
2022,September,Curry Leaves,27,1kg,32 - 45
2022,September,Dill Leaves,9,1kg,Nov-15
2022,September,Drumsticks,90,1kg,108 - 149
2022,September,Brinjal,19,1kg,23 - 31
2022,September,Brinjal (Big),26,1kg,31 - 43
2022,September,Elephant Yam,30,1kg,36 - 50
2022,September,Fenugreek Leaves,10,1kg,Dec-17
2022,September,French Beans,51,1kg,61 - 84
2022,September,Garlic,111,1kg,133 - 183
2022,September,Ginger,35,1kg,42 - 58
2022,September,Onion Green,38,1kg,46 - 63
2022,September,Green Peas,80,1kg,96 - 132
2022,September,Ivy Gourd,22,1kg,26 - 36
2022,September,Lemon (Lime),59,1kg,71 - 97
2022,September,Mango Raw,108,1kg,130 - 178
2022,September,Mint Leaves,5,1kg,06-Aug
2022,September,Mushroom,79,1kg,95 - 130
2022,September,Mustard Leaves,13,1kg,16 - 21
2022,September,Ladies Finger,24,1kg,29 - 40
2022,September,Pumpkin,21,1kg,25 - 35
2022,September,Radish,26,1kg,31 - 43
2022,September,Ridge Gourd,28,1kg,34 - 46
2022,September,Shallot (Pearl Onion),29,1kg,35 - 48
2022,September,Snake Gourd,30,1kg,36 - 50
2022,September,Sorrel Leaves,10,1kg,Dec-17
2022,September,Spinach,10,1kg,Dec-17
2022,September,Sweet Potato,38,1kg,46 - 63
2022,September,Onion Big,22,1kg,26 - 36
2022,September,Onion Small,28,1kg,34 - 46
2022,September,Tomato,44,1kg,53 - 73
2022,September,Green Chilli,34,1kg,41 - 56
2022,September,Beetroot,34,1kg,41 - 56
2022,September,Potato,32,1kg,38 - 53
2022,September,Raw Banana (Plantain),11,1kg,13 - 18
2022,September,Amaranth Leaves,10,1kg,Dec-17
2022,September,Amla,50,1kg,60 - 83
2022,September,Ash gourd,26,1kg,31 - 43
2022,September,Baby Corn,66,1kg,79 - 109
2022,September,Banana Flower,12,1kg,14 - 20
2022,September,Capsicum,40,1kg,48 - 66
2022,September,Bitter Gourd,30,1kg,36 - 50
2022,September,Bottle Gourd,23,1kg,28 - 38
2022,September,Butter Beans,79,1kg,95 - 130
2022,September,Broad Beans,31,1kg,37 - 51
2022,September,Cabbage,18,1kg,22 - 30
2022,September,Carrot,63,1kg,76 - 104
2022,September,Cauliflower,44,1kg,53 - 73
2022,September,Cluster beans,70,1kg,84 - 116
2022,September,Coconut,35,1kg,42 - 58
2022,September,Colocasia Leaves,11,1kg,13 - 18
2022,September,Colocasia,27,1kg,32 - 45
2022,September,Coriander Leaves,12,1kg,14 - 20
2022,September,Corn,22,1kg,26 - 36
2022,September,Cucumber,21,1kg,25 - 35
2022,September,Curry Leaves,26,1kg,31 - 43
2022,September,Dill Leaves,13,1kg,16 - 21
2022,September,Drumsticks,90,1kg,108 - 149
2022,September,Brinjal,19,1kg,23 - 31
2022,September,Brinjal (Big),27,1kg,32 - 45
2022,September,Elephant Yam,29,1kg,35 - 48
2022,September,Fenugreek Leaves,7,1kg,08-Dec
2022,September,French Beans,52,1kg,62 - 86
2022,September,Garlic,52,1kg,62 - 86
2022,September,Ginger,42,1kg,50 - 69
2022,September,Onion Green,38,1kg,46 - 63
2022,September,Green Peas,75,1kg,90 - 124
2022,September,Ivy Gourd,25,1kg,30 - 41
2022,September,Lemon (Lime),56,1kg,67 - 92
2022,September,Mango Raw,98,1kg,118 - 162
2022,September,Mint Leaves,6,1kg,07-Oct
2022,September,Mushroom,73,1kg,88 - 120
2022,September,Mustard Leaves,17,1kg,20 - 28
2022,September,Ladies Finger,20,1kg,24 - 33
2022,September,Pumpkin,27,1kg,32 - 45
2022,September,Radish,21,1kg,25 - 35
2022,September,Ridge Gourd,25,1kg,30 - 41
2022,September,Shallot (Pearl Onion),31,1kg,37 - 51
2022,September,Snake Gourd,26,1kg,31 - 43
2022,September,Sorrel Leaves,13,1kg,16 - 21
2022,September,Spinach,11,1kg,13 - 18
2022,September,Sweet Potato,38,1kg,46 - 63
2022,September,Onion Big,22,1kg,26 - 36
2022,September,Onion Small,28,1kg,34 - 46
2022,September,Tomato,44,1kg,53 - 73
2022,September,Green Chilli,34,1kg,41 - 56
2022,September,Beetroot,34,1kg,41 - 56
2022,September,Potato,32,1kg,38 - 53
2022,September,Raw Banana (Plantain),11,1kg,13 - 18
2022,September,Amaranth Leaves,10,1kg,Dec-17
2022,September,Amla,50,1kg,60 - 83
2022,September,Ash gourd,26,1kg,31 - 43
2022,September,Baby Corn,66,1kg,79 - 109
2022,September,Banana Flower,12,1kg,14 - 20
2022,September,Capsicum,40,1kg,48 - 66
2022,September,Bitter Gourd,30,1kg,36 - 50
2022,September,Bottle Gourd,23,1kg,28 - 38
2022,September,Butter Beans,79,1kg,95 - 130
2022,September,Broad Beans,31,1kg,37 - 51
2022,September,Cabbage,18,1kg,22 - 30
2022,September,Carrot,63,1kg,76 - 104
2022,September,Cauliflower,44,1kg,53 - 73
2022,September,Cluster beans,70,1kg,84 - 116
2022,September,Coconut,35,1kg,42 - 58
2022,September,Colocasia Leaves,11,1kg,13 - 18
2022,September,Colocasia,27,1kg,32 - 45
2022,September,Coriander Leaves,12,1kg,14 - 20
2022,September,Corn,22,1kg,26 - 36
2022,September,Cucumber,21,1kg,25 - 35
2022,September,Curry Leaves,26,1kg,31 - 43
2022,September,Dill Leaves,13,1kg,16 - 21
2022,September,Drumsticks,90,1kg,108 - 149
2022,September,Brinjal,19,1kg,23 - 31
2022,September,Brinjal (Big),27,1kg,32 - 45
2022,September,Elephant Yam,29,1kg,35 - 48
2022,September,Fenugreek Leaves,7,1kg,08-Dec
2022,September,French Beans,52,1kg,62 - 86
2022,September,Garlic,52,1kg,62 - 86
2022,September,Ginger,42,1kg,50 - 69
2022,September,Onion Green,38,1kg,46 - 63
2022,September,Green Peas,75,1kg,90 - 124
2022,September,Ivy Gourd,25,1kg,30 - 41
2022,September,Lemon (Lime),56,1kg,67 - 92
2022,September,Mango Raw,98,1kg,118 - 162
2022,September,Mint Leaves,6,1kg,07-Oct
2022,September,Mushroom,73,1kg,88 - 120
2022,September,Mustard Leaves,17,1kg,20 - 28
2022,September,Ladies Finger,20,1kg,24 - 33
2022,September,Pumpkin,27,1kg,32 - 45
2022,September,Radish,21,1kg,25 - 35
2022,September,Ridge Gourd,25,1kg,30 - 41
2022,September,Shallot (Pearl Onion),31,1kg,37 - 51
2022,September,Snake Gourd,26,1kg,31 - 43
2022,September,Sorrel Leaves,13,1kg,16 - 21
2022,September,Spinach,11,1kg,13 - 18
2022,September,Sweet Potato,38,1kg,46 - 63
2022,September,Onion Big,22,1kg,26 - 36
2022,September,Onion Small,28,1kg,34 - 46
2022,September,Tomato,44,1kg,53 - 73
2022,September,Green Chilli,34,1kg,41 - 56
2022,September,Beetroot,34,1kg,41 - 56
2022,September,Potato,32,1kg,38 - 53
2022,September,Raw Banana (Plantain),11,1kg,13 - 18
2022,September,Amaranth Leaves,10,1kg,Dec-17
2022,September,Amla,50,1kg,60 - 83
2022,September,Ash gourd,26,1kg,31 - 43
2022,September,Baby Corn,66,1kg,79 - 109
2022,September,Banana Flower,12,1kg,14 - 20
2022,September,Capsicum,40,1kg,48 - 66
2022,September,Bitter Gourd,30,1kg,36 - 50
2022,September,Bottle Gourd,23,1kg,28 - 38
2022,September,Butter Beans,79,1kg,95 - 130
2022,September,Broad Beans,31,1kg,37 - 51
2022,September,Cabbage,18,1kg,22 - 30
2022,September,Carrot,63,1kg,76 - 104
2022,September,Cauliflower,44,1kg,53 - 73
2022,September,Cluster beans,70,1kg,84 - 116
2022,September,Coconut,35,1kg,42 - 58
2022,September,Colocasia Leaves,11,1kg,13 - 18
2022,September,Colocasia,27,1kg,32 - 45
2022,September,Coriander Leaves,12,1kg,14 - 20
2022,September,Corn,22,1kg,26 - 36
2022,September,Cucumber,21,1kg,25 - 35
2022,September,Curry Leaves,26,1kg,31 - 43
2022,September,Dill Leaves,13,1kg,16 - 21
2022,September,Drumsticks,90,1kg,108 - 149
2022,September,Brinjal,19,1kg,23 - 31
2022,September,Brinjal (Big),27,1kg,32 - 45
2022,September,Elephant Yam,29,1kg,35 - 48
2022,September,Fenugreek Leaves,7,1kg,08-Dec
2022,September,French Beans,52,1kg,62 - 86
2022,September,Garlic,52,1kg,62 - 86
2022,September,Ginger,42,1kg,50 - 69
2022,September,Onion Green,38,1kg,46 - 63
2022,September,Green Peas,75,1kg,90 - 124
2022,September,Ivy Gourd,25,1kg,30 - 41
2022,September,Lemon (Lime),56,1kg,67 - 92
2022,September,Mango Raw,98,1kg,118 - 162
2022,September,Mint Leaves,6,1kg,07-Oct
2022,September,Mushroom,73,1kg,88 - 120
2022,September,Mustard Leaves,17,1kg,20 - 28
2022,September,Ladies Finger,20,1kg,24 - 33
2022,September,Pumpkin,27,1kg,32 - 45
2022,September,Radish,21,1kg,25 - 35
2022,September,Ridge Gourd,25,1kg,30 - 41
2022,September,Shallot (Pearl Onion),31,1kg,37 - 51
2022,September,Snake Gourd,26,1kg,31 - 43
2022,September,Sorrel Leaves,13,1kg,16 - 21
2022,September,Spinach,11,1kg,13 - 18
2022,September,Sweet Potato,38,1kg,46 - 63
2022,September,Onion Big,22,1kg,26 - 36
2022,September,Onion Small,28,1kg,34 - 46
2022,September,Tomato,44,1kg,53 - 73
2022,September,Green Chilli,34,1kg,41 - 56
2022,September,Beetroot,34,1kg,41 - 56
2022,September,Potato,32,1kg,38 - 53
2022,September,Raw Banana (Plantain),11,1kg,13 - 18
2022,September,Amaranth Leaves,10,1kg,Dec-17
2022,September,Amla,50,1kg,60 - 83
2022,September,Ash gourd,26,1kg,31 - 43
2022,September,Baby Corn,66,1kg,79 - 109
2022,September,Banana Flower,12,1kg,14 - 20
2022,September,Capsicum,40,1kg,48 - 66
2022,September,Bitter Gourd,30,1kg,36 - 50
2022,September,Bottle Gourd,23,1kg,28 - 38
2022,September,Butter Beans,79,1kg,95 - 130
2022,September,Broad Beans,31,1kg,37 - 51
2022,September,Cabbage,18,1kg,22 - 30
2022,September,Carrot,63,1kg,76 - 104
2022,September,Cauliflower,44,1kg,53 - 73
2022,September,Cluster beans,70,1kg,84 - 116
2022,September,Coconut,35,1kg,42 - 58
2022,September,Colocasia Leaves,11,1kg,13 - 18
2022,September,Colocasia,27,1kg,32 - 45
2022,September,Coriander Leaves,12,1kg,14 - 20
2022,September,Corn,22,1kg,26 - 36
2022,September,Cucumber,21,1kg,25 - 35
2022,September,Curry Leaves,26,1kg,31 - 43
2022,September,Dill Leaves,13,1kg,16 - 21
2022,September,Drumsticks,90,1kg,108 - 149
2022,September,Brinjal,19,1kg,23 - 31
2022,September,Brinjal (Big),27,1kg,32 - 45
2022,September,Elephant Yam,29,1kg,35 - 48
2022,September,Fenugreek Leaves,7,1kg,08-Dec
2022,September,French Beans,52,1kg,62 - 86
2022,September,Garlic,52,1kg,62 - 86
2022,September,Ginger,42,1kg,50 - 69
2022,September,Onion Green,38,1kg,46 - 63
2022,September,Green Peas,75,1kg,90 - 124
2022,September,Ivy Gourd,25,1kg,30 - 41
2022,September,Lemon (Lime),56,1kg,67 - 92
2022,September,Mango Raw,98,1kg,118 - 162
2022,September,Mint Leaves,6,1kg,07-Oct
2022,September,Mushroom,73,1kg,88 - 120
2022,September,Mustard Leaves,17,1kg,20 - 28
2022,September,Ladies Finger,20,1kg,24 - 33
2022,September,Pumpkin,27,1kg,32 - 45
2022,September,Radish,21,1kg,25 - 35
2022,September,Ridge Gourd,25,1kg,30 - 41
2022,September,Shallot (Pearl Onion),31,1kg,37 - 51
2022,September,Snake Gourd,26,1kg,31 - 43
2022,September,Sorrel Leaves,13,1kg,16 - 21
2022,September,Spinach,11,1kg,13 - 18
2022,September,Sweet Potato,38,1kg,46 - 63
2022,September,Onion Big,22,1kg,26 - 36
2022,September,Onion Small,28,1kg,34 - 46
2022,September,Tomato,44,1kg,53 - 73
2022,September,Green Chilli,34,1kg,41 - 56
2022,September,Beetroot,34,1kg,41 - 56
2022,September,Potato,32,1kg,38 - 53
2022,September,Raw Banana (Plantain),11,1kg,13 - 18
2022,September,Amaranth Leaves,10,1kg,Dec-17
2022,September,Amla,50,1kg,60 - 83
2022,September,Ash gourd,26,1kg,31 - 43
2022,September,Baby Corn,66,1kg,79 - 109
2022,September,Banana Flower,12,1kg,14 - 20
2022,September,Capsicum,40,1kg,48 - 66
2022,September,Bitter Gourd,30,1kg,36 - 50
2022,September,Bottle Gourd,23,1kg,28 - 38
2022,September,Butter Beans,79,1kg,95 - 130
2022,September,Broad Beans,31,1kg,37 - 51
2022,September,Cabbage,18,1kg,22 - 30
2022,September,Carrot,63,1kg,76 - 104
2022,September,Cauliflower,44,1kg,53 - 73
2022,September,Cluster beans,70,1kg,84 - 116
2022,September,Coconut,35,1kg,42 - 58
2022,September,Colocasia Leaves,11,1kg,13 - 18
2022,September,Colocasia,27,1kg,32 - 45
2022,September,Coriander Leaves,12,1kg,14 - 20
2022,September,Corn,22,1kg,26 - 36
2022,September,Cucumber,21,1kg,25 - 35
2022,September,Curry Leaves,26,1kg,31 - 43
2022,September,Dill Leaves,13,1kg,16 - 21
2022,September,Drumsticks,90,1kg,108 - 149
2022,September,Brinjal,19,1kg,23 - 31
2022,September,Brinjal (Big),27,1kg,32 - 45
2022,September,Elephant Yam,29,1kg,35 - 48
2022,September,Fenugreek Leaves,7,1kg,08-Dec
2022,September,French Beans,52,1kg,62 - 86
2022,September,Garlic,52,1kg,62 - 86
2022,September,Ginger,42,1kg,50 - 69
2022,September,Onion Green,38,1kg,46 - 63
2022,September,Green Peas,75,1kg,90 - 124
2022,September,Ivy Gourd,25,1kg,30 - 41
2022,September,Lemon (Lime),56,1kg,67 - 92
2022,September,Mango Raw,98,1kg,118 - 162
2022,September,Mint Leaves,6,1kg,07-Oct
2022,September,Mushroom,73,1kg,88 - 120
2022,September,Mustard Leaves,17,1kg,20 - 28
2022,September,Ladies Finger,20,1kg,24 - 33
2022,September,Pumpkin,27,1kg,32 - 45
2022,September,Radish,21,1kg,25 - 35
2022,September,Ridge Gourd,25,1kg,30 - 41
2022,September,Shallot (Pearl Onion),31,1kg,37 - 51
2022,September,Snake Gourd,26,1kg,31 - 43
2022,September,Sorrel Leaves,13,1kg,16 - 21
2022,September,Spinach,11,1kg,13 - 18
2022,September,Sweet Potato,38,1kg,46 - 63
2022,September,Onion Big,22,1kg,26 - 36
2022,September,Onion Small,29,1kg,35 - 48
2022,September,Tomato,42,1kg,50 - 69
2022,September,Green Chilli,40,1kg,48 - 66
2022,September,Beetroot,36,1kg,43 - 59
2022,September,Potato,28,1kg,34 - 46
2022,September,Raw Banana (Plantain),12,1kg,14 - 20
2022,September,Amaranth Leaves,8,1kg,Oct-13
2022,September,Amla,50,1kg,60 - 83
2022,September,Ash gourd,28,1kg,34 - 46
2022,September,Baby Corn,75,1kg,90 - 124
2022,September,Banana Flower,14,1kg,17 - 23
2022,September,Capsicum,38,1kg,46 - 63
2022,September,Bitter Gourd,29,1kg,35 - 48
2022,September,Bottle Gourd,21,1kg,25 - 35
2022,September,Butter Beans,78,1kg,94 - 129
2022,September,Broad Beans,29,1kg,35 - 48
2022,September,Cabbage,18,1kg,22 - 30
2022,September,Carrot,69,1kg,83 - 114
2022,September,Cauliflower,44,1kg,53 - 73
2022,September,Cluster beans,73,1kg,88 - 120
2022,September,Coconut,31,1kg,37 - 51
2022,September,Colocasia Leaves,14,1kg,17 - 23
2022,September,Colocasia,28,1kg,34 - 46
2022,September,Coriander Leaves,8,1kg,Oct-13
2022,September,Corn,22,1kg,26 - 36
2022,September,Cucumber,24,1kg,29 - 40
2022,September,Curry Leaves,25,1kg,30 - 41
2022,September,Dill Leaves,10,1kg,Dec-17
2022,September,Drumsticks,90,1kg,108 - 149
2022,September,Brinjal,20,1kg,24 - 33
2022,September,Brinjal (Big),25,1kg,30 - 41
2022,September,Elephant Yam,30,1kg,36 - 50
2022,September,Fenugreek Leaves,7,1kg,08-Dec
2022,September,French Beans,57,1kg,68 - 94
2022,September,Garlic,45,1kg,54 - 74
2022,September,Ginger,42,1kg,50 - 69
2022,September,Onion Green,39,1kg,47 - 64
2022,September,Green Peas,78,1kg,94 - 129
2022,September,Ivy Gourd,23,1kg,28 - 38
2022,September,Lemon (Lime),64,1kg,77 - 106
2022,September,Mango Raw,89,1kg,107 - 147
2022,September,Mint Leaves,6,1kg,07-Oct
2022,September,Mushroom,79,1kg,95 - 130
2022,September,Mustard Leaves,16,1kg,19 - 26
2022,September,Ladies Finger,23,1kg,28 - 38
2022,September,Pumpkin,22,1kg,26 - 36
2022,September,Radish,23,1kg,28 - 38
2022,September,Ridge Gourd,26,1kg,31 - 43
2022,September,Shallot (Pearl Onion),37,1kg,44 - 61
2022,September,Snake Gourd,29,1kg,35 - 48
2022,September,Sorrel Leaves,10,1kg,Dec-17
2022,September,Spinach,11,1kg,13 - 18
2022,September,Sweet Potato,36,1kg,43 - 59
2022,September,Onion Big,22,1kg,26 - 36
2022,September,Onion Small,29,1kg,35 - 48
2022,September,Tomato,42,1kg,50 - 69
2022,September,Green Chilli,40,1kg,48 - 66
2022,September,Beetroot,36,1kg,43 - 59
2022,September,Potato,28,1kg,34 - 46
2022,September,Raw Banana (Plantain),12,1kg,14 - 20
2022,September,Amaranth Leaves,8,1kg,Oct-13
2022,September,Amla,50,1kg,60 - 83
2022,September,Ash gourd,28,1kg,34 - 46
2022,September,Baby Corn,75,1kg,90 - 124
2022,September,Banana Flower,14,1kg,17 - 23
2022,September,Capsicum,38,1kg,46 - 63
2022,September,Bitter Gourd,29,1kg,35 - 48
2022,September,Bottle Gourd,21,1kg,25 - 35
2022,September,Butter Beans,78,1kg,94 - 129
2022,September,Broad Beans,29,1kg,35 - 48
2022,September,Cabbage,18,1kg,22 - 30
2022,September,Carrot,69,1kg,83 - 114
2022,September,Cauliflower,44,1kg,53 - 73
2022,September,Cluster beans,73,1kg,88 - 120
2022,September,Coconut,31,1kg,37 - 51
2022,September,Colocasia Leaves,14,1kg,17 - 23
2022,September,Colocasia,28,1kg,34 - 46
2022,September,Coriander Leaves,8,1kg,Oct-13
2022,September,Corn,22,1kg,26 - 36
2022,September,Cucumber,24,1kg,29 - 40
2022,September,Curry Leaves,25,1kg,30 - 41
2022,September,Dill Leaves,10,1kg,Dec-17
2022,September,Drumsticks,90,1kg,108 - 149
2022,September,Brinjal,20,1kg,24 - 33
2022,September,Brinjal (Big),25,1kg,30 - 41
2022,September,Elephant Yam,30,1kg,36 - 50
2022,September,Fenugreek Leaves,7,1kg,08-Dec
2022,September,French Beans,57,1kg,68 - 94
2022,September,Garlic,45,1kg,54 - 74
